IOT_ID,MESSAGE_TYPE,RECIVED_TIME,ISA,NoPowerOutput,category,description,format,generatorRotationSpeed,hubSpeed,nacelletemperature,pitchAngle,powerGeneration,severity,subject,towerViberation,towerVibration,windSpeed,GENERATED_TIME,MSG_ID
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1884.798396326485,18.79160913585728,122.2762282001359,,1828.2544444366904,,Normal,1.2472407544031738,,49.82623116578907,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,121.57476042159057,,1653.947,,Normal,0.8398398228222503,,54.811170932953246,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.8142302340611,22.402531670233625,123.29702955747467,,1654.6398033270393,,Normal,1.9,,57.218561281915754,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,122.51000365886117,,1653.947,,Normal,1.8353267136029898,,53.82850399473682,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1755.3231184104336,17.500728997112997,122.00024254625463,,1702.6634248581206,,Normal,1.3505033685127272,,54.37186134804506,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1757.1351612497856,26.437326010914298,124.42288526144742,,1704.421106412292,,Normal,1.9,,59.2029148543952,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,124.30534656356951,,1653.947,,Normal,1.7702998814405873,,50.45160523732193,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1875.7844051003021,18.701738834499523,124.14551274413664,,1819.5108729472931,,Normal,1.7097847676835953,,51.74356636358425,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1610.9659021590394,23.900268482185496,131.20089356057866,,1562.6369250942682,,Normal,1.9,,59.74715799151454,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,130.6607847778854,,1653.947,,Normal,1.8754968751221894,,48.510338763007894,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1796.1771926656684,17.908047783306763,129.96021339382543,,1742.2918768856982,,Normal,1.4468269904376938,,53.518008641549386,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,2000.0,21.61977086968329,139.77883440075323,,1940.0,,Normal,1.1652151359943672,,59.57096082973294,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,96.0,,1653.947,,Normal,1.1249552577268331,,49.69014952366706,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1786.1660365157086,17.80823565818254,105.74994904654862,,1732.5810554202374,,Normal,0.9939577034441753,,54.98981174256187,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,2000.0,20.12412054481656,105.4444044704575,,1940.0,,Normal,0.9600856579840182,,59.85047486494295,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,105.1696096164666,,1653.947,,Normal,0.6906113421777262,,48.80214625794906,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1831.760502486885,18.262816575143418,104.28629605159688,,1776.8076874122783,,Normal,0.8787147583905607,,49.029167164699174,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,125.71205296197434,,1653.947,,Normal,0.7601126516703516,,53.31009971210733,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1723.619292032004,17.18463900331011,125.61387949905713,,1671.910713271044,,Normal,0.8186844167066738,,55.89203082083259,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1602.9483286706707,15.981538670694624,125.32442466070965,,1554.8598788105505,,Normal,0.49024665146134794,,48.64774446119554,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1698.9960921060767,16.939143490589,125.11308892818639,,1648.0262093428944,,Normal,0.7810670430539176,,49.837611195398495,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1700.7404184157547,22.999902825339884,136.4877959760656,,1649.718205863282,,Normal,1.9,,57.0599783299258,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,136.08948457388257,,1653.947,,Normal,1.6282748563447966,,49.181150667136535,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1876.033964473107,18.704226963839552,135.9091481251217,,1819.7529455389138,,Normal,1.2570253691868856,,56.38760677538812,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,135.85152814226865,,1653.947,,Normal,0.882979644788429,,48.66440465149935,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1903.969230328701,18.98274407107379,134.96848911290158,,1846.85015341884,,Normal,0.4052527467487379,,50.696434309356846,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1821.1897735576367,25.462830108714016,135.76312878257835,,1766.5540803509075,,Normal,1.9,,60.980743473628536,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,134.95535830323593,,1653.947,,Normal,1.4480634631821885,,50.06790676503442,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1843.0681950512912,18.375555284658937,134.5570170491982,,1787.7761491997524,,Normal,1.1202943033771589,,53.60099988698494,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,134.14802458106325,,1653.947,,Normal,1.0319798784097656,,53.9783832046669,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1811.1750362203745,18.057577629315798,133.80714437108688,,1756.8397851337631,,Normal,1.0009590075118466,,56.08118302247021,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,133.07774467670095,,1653.947,,Normal,0.6160530070541426,,47.97764618531801,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1862.2549479081424,18.56684893228457,132.74374518443014,,1806.3872994708981,,Normal,0.6935437317006289,,54.79076360759791,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1863.6848653815427,24.758072367911968,126.1823878195725,,1807.7743194200964,,Normal,1.9,,60.455743930651806,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,125.90764731632142,,1653.947,,Normal,1.8602789568016305,,53.105580721166916,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1877.652921343435,27.484270176844817,134.6608280650408,,1821.323333703132,,Normal,1.9,,58.361283774720505,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,134.622668391601,,1653.947,,Normal,1.6580704785650595,,51.79433687822893,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1706.1403066122048,26.25961280728952,119.03642459431387,,1654.9560974138385,,Normal,1.9,,55.72661467944272,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,118.35436876525594,,1653.947,,Normal,1.8210266896989196,,52.89972744125407,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,2000.0,20.841864070758476,118.31508423389299,,1940.0,,Normal,1.6728860089555382,,57.15070830890909,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,117.47650212147404,,1653.947,,Normal,1.3444887600839137,,50.36530556564685,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.5072214021268,22.668468497031338,118.68035783337402,,1654.342004760063,,Normal,1.9,,56.39173902571201,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,118.52561005012105,,1653.947,,Normal,1.5679986949311568,,48.57577436021529,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1873.923608101605,18.683186521451695,118.26025247618783,,1817.7058998585567,,Normal,1.4452531984774395,,53.01036995311733,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,105.4049775176798,,1653.947,,Normal,0.70368808794301,,50.14827228675131,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1719.2517379485037,17.141094097193456,104.9252632334589,,1667.6741858100486,,Normal,0.8829491793410852,,52.52768637146801,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1907.0427442690716,19.01338728084817,105.28355838892682,,1849.8314619409994,,Normal,0.4982986638322472,,59.78987796232104,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,104.90110379751938,,1653.947,,Normal,0.5427647450938821,,48.224077973281965,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1869.5551449792692,18.639632552136284,105.49977851522806,,1813.4684906298912,,Normal,0.5729882455663755,,51.1137906787917,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,105.17014043143669,,1653.947,,Normal,0.6783851594431325,,54.32479572889861,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1882.2958903142783,18.766658926363693,104.50486187566055,,1825.82701360485,,Normal,0.9470659655518829,,55.59197147144005,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,105.3847046117764,,1653.947,,Normal,0.6748646098887547,,51.17661775264423,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1763.3646400967345,17.580903689897653,104.69866984257007,,1710.4637008938325,,Normal,0.9741298061562702,,53.91003994620405,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1904.0801067365262,24.72282485331575,120.89322549639184,,1846.9577035344303,,Normal,1.9,,55.44832224550191,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,120.2403582828134,,1653.947,,Normal,1.6056350952479987,,48.35252565739211,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1889.6178698392457,18.839659719234753,119.98954061392963,,1832.9293337440683,,Normal,1.3970930503914132,,51.34709264500998,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1891.7097296189343,28.014408325926112,124.83104576649194,,1834.958437730366,,Normal,1.9,,55.94648053520359,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,124.54097123157982,,1653.947,,Normal,1.5871738450136035,,54.00763505487703,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1901.4764500010122,18.95789082752754,123.69733013242566,,1844.4321565009818,,Normal,1.3696507969638332,,55.06303387111984,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,123.19714326490265,,1653.947,,Normal,0.916332104220055,,54.37154650455341,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1706.8713043116672,26.6426406475994,124.07125082168753,,1655.6651651823172,,Normal,1.9,,60.53329357993789,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,123.51084737134191,,1653.947,,Normal,1.5885266775498166,,53.63820884551387,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1706.3697536802797,22.74189720800349,133.40466918119063,,1655.1786610698712,,Normal,1.9,,57.06761670240667,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,132.8904096945801,,1653.947,,Normal,1.7500131784239783,,52.26779841585085,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1707.0394153285336,25.685633226879702,119.44673366060255,,1655.8282328686776,,Normal,1.9,,55.49738446716219,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,118.80950655048022,,1653.947,,Normal,1.638973976811394,,49.35417883913033,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1726.3207921862302,17.211573202255536,118.31266890646796,,1674.5311684206433,,Normal,1.6340176317375152,,53.78722240391653,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1645.168433472305,16.402476904011017,118.04183919752501,,1595.8133804681358,,Normal,1.1684202680829912,,53.90220664034132,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1650.837792240973,16.459000919650776,117.45107834709428,,1601.3126584737438,,Normal,0.7137637869222089,,54.208357040188275,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1697.3855889194444,16.923086629306525,117.2248396696004,,1646.4640212518611,,Normal,0.7605081126326694,,54.81445270997938,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1699.8217773104254,24.82952697831259,122.82530659243444,,1648.8271239911126,,Normal,1.9,,59.500736223417334,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1874.4604114803144,24.34418834155666,128.7620035092692,,1818.226599135905,,Normal,1.9,,57.708236463950016,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,128.01748764453185,,1653.947,,Normal,1.43175407811068,,49.99257082352415,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1706.6937404098765,25.432260857659315,137.08593752037416,,1655.49292819758,,Normal,1.9,,55.53868405637331,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,136.58488791607235,,1653.947,,Normal,1.4564803086454048,,47.55827093671542,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1839.7783040802487,18.34275477647307,136.09321155843827,,1784.5849549578413,,Normal,1.2163974113995208,,49.42545013735071,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1849.7546281585878,18.442219622717726,135.3187985719081,,1794.26198931383,,Normal,0.8554171609925105,,55.28571553470101,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,134.82917091997965,,1653.947,,Normal,0.5713724015280603,,54.76602987910155,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1874.482862679982,18.688762339780478,134.45992848760096,,1818.2483767995825,,Normal,0.7095003962516784,,60.64624796039425,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,134.07773065969695,,1653.947,,Normal,0.8024197305087,,51.02685205289163,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,123.81811678240294,,1653.947,,Normal,0.45988228255882857,,52.38133655395359,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1765.5952439256305,25.999496231858565,116.60588106424031,,1712.6273866078616,,Normal,1.9,,56.57755262800492,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,116.01197517737229,,1653.947,,Normal,1.8143509172135963,,48.27031192253344,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1854.9878681436544,18.49439549495169,115.38893700491938,,1799.3382320993446,,Normal,1.555844443826936,,52.82469800848048,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,2000.0,20.05268107153028,114.41821305162148,,1940.0,,Normal,1.448934287391603,,59.482758134254254,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,114.39235980157382,,1653.947,,Normal,1.2065321093890815,,53.748159605893306,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1870.6040690499938,18.65009041924221,114.15819018019015,,1814.485946978494,,Normal,1.0615723989671095,,57.04440936562605,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,114.1240079609363,,1653.947,,Normal,0.5692856405861675,,50.02582501503639,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1724.136168799412,17.189792311060938,113.45043715006831,,1672.4120837354296,,Normal,0.8183003078214823,,51.536746582132764,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1726.0745925981748,23.523205550886242,119.82311452123227,,1674.2923548202295,,Normal,1.9,,58.356410410488024,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1807.5792016149755,18.021726835642827,123.22860152904984,,1753.3518255665263,,Normal,1.3033820575568824,,54.44036550936289,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1904.3540844449547,18.986581101146108,122.74642879015056,,1847.223461911606,,Normal,1.0974272115621715,,57.908015486900695,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,122.08768709258631,,1653.947,,Normal,0.7337098496267571,,50.324543361202814,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1782.9506041633306,17.776177509105988,121.64030802108944,,1729.4620860384307,,Normal,0.8372629769844934,,50.81181167799514,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1603.3780750736073,15.985823280893394,121.34126388566132,,1555.276732821399,,Normal,0.36728638079948717,,53.40195366414264,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,2000.0,21.57847040901362,131.60467936491776,,1940.0,,Normal,0.5566210933495312,,59.604315642500296,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,131.18272056933208,,1653.947,,Normal,0.7834675326710567,,51.60083619586658,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.9463363520504,23.370972668339604,127.18726589356342,,1654.7679462614888,,Normal,1.9,,55.769218747736886,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,126.99103883722823,,1653.947,,Normal,1.7196267059538513,,49.15832678496372,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,122.54337892347927,,1653.947,,Normal,1.5291395736625417,,49.012166831525974,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1828.1494012857715,18.226813572141292,122.19996735210331,,1773.3049192471983,,Normal,1.403617127193138,,49.94749314733781,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,121.54047069224795,,1653.947,,Normal,1.231904265214689,,50.38147138955537,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1944.6278102494678,19.388113761211045,121.52105649843577,,1886.2889759419836,,Normal,0.8798487086081876,,57.25175728206523,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,120.8055395269417,,1653.947,,Normal,0.4603294949978589,,53.90594985161442,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,2000.0,20.02014509085345,120.15905901821395,,1940.0,,Normal,0.6551342485239728,,58.05621045990847,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,120.09238806808432,,1653.947,,Normal,0.8841378925135359,,51.53544400644023,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1828.798230143089,18.233282454068686,119.57297045402257,,1773.9342832387963,,Normal,0.46557101898361,,53.831043716636486,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,2000.0,21.210230665813995,127.26421390089114,,1940.0,,Normal,0.6289966087555513,,57.65812941710465,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1823.2753645589878,18.178218988624007,133.26917344533496,,1768.5771036222181,,Normal,0.5865576861426234,,57.98243882425595,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,132.86416639116715,,1653.947,,Normal,0.8430206758435815,,52.15273862879258,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1884.0452891049833,18.784100589281987,131.98965629630342,,1827.5239304318338,,Normal,0.5077497341204434,,52.20047448587138,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,131.93119456480576,,1653.947,,Normal,0.5238924190867692,,52.46952865330968,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1938.2153482840586,19.324180940020526,131.55827037876037,,1880.0688878355368,,Normal,0.6935010201763362,,59.68811504659243,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,131.35419019099822,,1653.947,,Normal,0.8783135661156849,,47.958970517502166,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1750.0163117560076,17.447819658584322,130.72853547951186,,1697.5158224033273,,Normal,0.8036072490736843,,54.28974334150553,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1750.4534439975846,22.355928575978602,124.68213328780098,,1697.939840677657,,Normal,1.9,,57.976276555564255,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1705.1,17.0,124.48102559365057,,1653.947,,Normal,1.4433408787939697,,50.354457280482166,,30-Aug-16
0-6FKQ,DATA,30-Aug-16,DFS,,default,,urn:com:oracle:iot:device:windTurbine_sensor:attributes,1791.8347745092185,17.86475348463827,123.39439525833822,,1738.079731273942,,Normal,0.4881090432638302,,54.40735584765207,,30-Aug-16
